nomformation;nb_chars;coefficient_au_sud;departement_code;proportion_candidates;proportion_bien_tb
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.68992248062015503876;0.8
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.69718309859154929577;0.04878048780487805
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.71621621621621621622;0.17647058823529413
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.73734177215189873418;0.75
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.75609756097560975610;0.6363636363636364
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.75849056603773584906;0.125
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.78235294117647058824;0.5
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.78369195922989807475;0.27419354838709675
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.78495170310116929334;0.43103448275862066
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.78974358974358974359;0.07142857142857142
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.79945054945054945055;0.5102040816326531
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.80240831964969896004;0.3435114503816794
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.81094527363184079602;0.30434782608695654
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.81263616557734204793;0.5
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.82382550335570469799;0.65
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.85632183908045977011;0.3333333333333333
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.90332975295381310419;0.4880952380952381
Licence - Arts-lettres-langues, Université de Paris;30;0.25747855798061553;75;0.90579710144927536232;0.5
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.48863636363636363636;0.5
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.58208955223880597015;0.14285714285714285
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.69117647058823529412;0.20833333333333334
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.69683908045977011494;0.3230769230769231
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.69815195071868583162;0.09090909090909091
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.73787878787878787879;0.13333333333333333
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.80130293159609120521;0.1724137931034483
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.84482758620689655172;0.36666666666666664
Licence - Arts-lettres-langues, Université de Pau et des Pays de l'Adour;30;0.8966715477767707;64;0.88983050847457627119;0.3611111111111111
Licence - Arts-lettres-langues, Université de Perpignan Via Domitia;30;0.9780233828417354;66;0.66666666666666666667;0
Licence - Arts-lettres-langues, Université de Perpignan Via Domitia;30;0.9780233828417354;66;0.74119718309859154930;0.1111111111111111
Licence - Arts-lettres-langues, Université de Perpignan Via Domitia;30;0.9780233828417354;66;0.74689440993788819876;0.19230769230769232
Licence - Arts-lettres-langues, Université de Perpignan Via Domitia;30;0.9780233828417354;66;0.78571428571428571429;0.8
Licence - Arts-lettres-langues, Université de Perpignan Via Domitia;30;0.9780233828417354;66;0.80664652567975830816;0.23684210526315788
Licence - Arts-lettres-langues, Université de Perpignan Via Domitia;30;0.9780233828417354;66;0.82545454545454545455;0.42857142857142855
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.50268817204301075269;0.125
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.62857142857142857143;0.2
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.68312757201646090535;0.05
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.70446735395189003436;0.3157894736842105
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.70839469808541973490;0.20253164556962025
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.71962616822429906542;0.9661016949152542
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.73170731707317073171;0.2727272727272727
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.73497267759562841530;0.9142857142857143
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.75549188156638013372;0.2578125
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.75675675675675675676;0
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.77073170731707317073;0.35
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.77094972067039106145;0.13157894736842105
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.79000000000000000000;0.25
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.79523809523809523810;0.24
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.80073800738007380074;0.75
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.82500000000000000000;0
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.83109404990403071017;0.1956521739130435
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.84415584415584415584;0.3225806451612903
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.86760563380281690141;0.3
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.86956521739130434783;0.5
Licence - Arts-lettres-langues, Université de Poitiers;30;0.5247774446226438;86;0.88528678304239401496;0.16666666666666666
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.55038759689922480620;0.16
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.62311557788944723618;0.17647058823529413
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.71666666666666666667;0.2857142857142857
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.74446085672082717873;0.21518987341772153
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.74846625766871165644;0
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.76923076923076923077;0.30434782608695654
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.81376518218623481781;0.21428571428571427
Licence - Arts-lettres-langues, Université de Reims Champagne-Ardenne;30;0.21099179508634905;51;0.82452431289640591966;0.3181818181818182
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.47706422018348623853;0.18292682926829268
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.56862745098039215686;0.16666666666666666
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.56862745098039215686;0.3333333333333333
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.59375000000000000000;0
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.60667293233082706767;0.2608695652173913
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.62828947368421052632;0.12
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.64516129032258064516;0.2777777777777778
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.64634146341463414634;0
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.66896551724137931034;0.1111111111111111
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.68134118249296135142;0.3238434163701068
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.68333333333333333333;0
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.68906115417743324720;0.19607843137254902
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.71428571428571428571;0
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.73282442748091603053;0
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.73498233215547703180;0.30952380952380953
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.73809523809523809524;0.4
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.73888016745159602302;0.2484472049689441
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.74190871369294605809;0.3378995433789954
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.74479166666666666667;0.23529411764705882
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.75309369475545079552;0.18627450980392157
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.76470588235294117647;0.2222222222222222
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.77118644067796610169;0.16666666666666666
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.77239290350497620078;0.2536764705882353
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.77456647398843930636;0.2222222222222222
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.77578475336322869955;0.2222222222222222
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.78378378378378378378;1
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.81362007168458781362;0.4
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.82926829268292682927;0
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.83365949119373776908;0.22448979591836735
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.84053497942386831276;0.3333333333333333
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.84924623115577889447;0.2222222222222222
Licence - Arts-lettres-langues, Université de Rennes 2;30;0.33883039304558027;35;0.88235294117647058824;0.125
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.25683060109289617486;0.25
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.44282744282744282744;0.10714285714285714
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.52173913043478260870;1
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.69468479604449938195;0.22767857142857142
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.69820119920053297801;0.21973094170403587
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.73255813953488372093;0.16279069767441862
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.77110694183864915572;0.058823529411764705
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.77333333333333333333;0.5714285714285714
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.79605263157894736842;0.13333333333333333
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.80000000000000000000;0.13333333333333333
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.80487804878048780488;0.2777777777777778
Licence - Arts-lettres-langues, Université de Rouen Normandie - Campus Mont-Saint-Aignan;30;0.18774841363921663;76;0.80984719864176570458;0.22448979591836735
Licence - Arts-lettres-langues, Université des Antilles - Pôle Guadeloupe (Saint-Claude);30;4.0693931153104135;971;0.75442043222003929273;0.14925373134328357
Licence - Arts-lettres-langues, Université des Antilles - Pôle Guadeloupe (Saint-Claude);30;4.0693931153104135;971;0.88500000000000000000;0.19444444444444445
Licence - Arts-lettres-langues, Université des Antilles - Pôle Martinique;30;4.232096785440343;972;0.71468926553672316384;0.1774193548387097
Licence - Arts-lettres-langues, Université des Antilles - Pôle Martinique;30;4.232096785440343;972;0.79411764705882352941;0.16666666666666666
Licence - Arts-lettres-langues, Université des Antilles - Pôle Martinique;30;4.232096785440343;972;0.79611650485436893204;0.2
Licence - Arts-lettres-langues, Université des Antilles - Pôle Martinique;30;4.232096785440343;972;0.85234899328859060403;0.3076923076923077
Licence - Arts-lettres-langues, Université des Antilles - Pôle Martinique;30;4.232096785440343;972;0.85593220338983050847;0.38461538461538464
Licence - Arts-lettres-langues, Université de Strasbourg;30;0.2923436301513146;67;0.45036319612590799031;0.34375
